from.x,from.y,to.x,to.y
-79.9041753322786,40.418844180396704,-79.90424960388358,40.41953894669221
-79.90638846495891,40.41940911651261,-79.90424960388358,40.41953894669221
-79.9049944519727,40.458149315442704,-79.9042720271095,40.4581105249132
-79.9037950450215,40.4479681730068,-79.90427783378591,40.4472912794927
-79.9039370662454,40.4480143867817,-79.90427783378591,40.4472912794927
-79.9070265747516,40.42211960314221,-79.90428922780379,40.4216382480146
-79.9044756188074,40.4216106597717,-79.90428922780379,40.4216382480146
-79.9065533685423,40.420072415624105,-79.90433295469559,40.4202367200065
-79.90424960388358,40.41953894669221,-79.90433295469559,40.4202367200065
-79.90376087813459,40.4499979540713,-79.9043512149172,40.449265834073294
-79.90518892698141,40.4491473337862,-79.9043512149172,40.449265834073294
-79.9063242991525,40.457651464257495,-79.9043887210911,40.4572060962045
-79.9045718983723,40.45673726787229,-79.9043887210911,40.4572060962045
-79.90433295469559,40.4202367200065,-79.9044046130013,40.4209198651125
-79.9067562833638,40.4207727598716,-79.9044046130013,40.4209198651125
-79.90309777769002,40.4487043346914,-79.9044320501785,40.449166250344796
-79.9043512149172,40.449265834073294,-79.9044320501785,40.449166250344796
-79.9082751832002,40.4742161006875,-79.9044370489425,40.474022972948
-79.9049097590244,40.4485796083928,-79.90445089708909,40.4483497069146
-79.90450494822959,40.460478731687004,-79.90445430368071,40.4607219923318
-79.9068353713426,40.4214346571439,-79.9044756188074,40.4216106597717
-79.9044046130013,40.4209198651125,-79.9044756188074,40.4216106597717
-79.9042720271095,40.4581105249132,-79.90450494822959,40.460478731687004
-79.9049944519727,40.458149315442704,-79.90450494822959,40.460478731687004
-79.90427783378591,40.4472912794927,-79.90452211590801,40.4468801430339
-79.9056128426531,40.4472431025959,-79.90452211590801,40.4468801430339
-79.9048741187755,40.464986894143706,-79.904530321316,40.4653238282847
-79.90570097153959,40.46601273810771,-79.904530321316,40.4653238282847
-79.9069325711916,40.4532217662417,-79.9045496934292,40.452427365267795
-79.9048826579437,40.4519643241108,-79.9045496934292,40.452427365267795
-79.90475942511449,40.4562639817368,-79.9045718983723,40.45673726787229
-79.9064948822179,40.45718260998861,-79.9045718983723,40.45673726787229
-79.90611099450959,40.468913753933,-79.9045926964783,40.4680356028751
-79.9053076544183,40.467317205492,-79.9047556297853,40.4675230490747
-79.90516741741979,40.4677672720023,-79.9047556297853,40.4675230490747
-79.9050337538946,40.4558637287983,-79.90475942511449,40.4562639817368
-79.90668428892671,40.4567122889115,-79.90475942511449,40.4562639817368
-79.9049876418001,40.36403956529721,-79.90477266323201,40.3636443154221
-79.9055606292168,40.36327985053789,-79.90477266323201,40.3636443154221
-79.9054536126995,40.4695637249259,-79.9048595163685,40.4701271341591
-79.90570097153959,40.46601273810771,-79.9048741187755,40.464986894143706
-79.90521948879729,40.464657051714894,-79.9048741187755,40.464986894143706
-79.9072624693692,40.4527616066709,-79.9048826579437,40.4519643241108
-79.90517776970108,40.4515541579758,-79.9048826579437,40.4519643241108
-79.9044320501785,40.449166250344796,-79.9049097590244,40.4485796083928
-79.90534448686259,40.4460434681278,-79.9049736118601,40.4459199764917
-79.905978113028,40.363735500839795,-79.9049876418001,40.36403956529721
-79.905653752591,40.4582515735966,-79.9049944519727,40.458149315442704
-79.90510717545091,40.4605238800023,-79.9050121058552,40.460867418789604
-79.90526387222991,40.4555564559115,-79.9050337538946,40.4558637287983
-79.90561702925059,40.4622611348407,-79.9050868612243,40.4622139590734
-79.90450494822959,40.460478731687004,-79.90510717545091,40.4605238800023
-79.905653752591,40.4582515735966,-79.90510717545091,40.4605238800023
-79.90445089708909,40.4483497069146,-79.90514072251241,40.4474980002968
-79.906487356281,40.4685407703669,-79.90516741741979,40.4677672720023
-79.9075626191991,40.4523547725223,-79.90517776970108,40.4515541579758
-79.9057977681213,40.4506817839582,-79.90517776970108,40.4515541579758
-79.90531020925421,40.4554816687424,-79.90526387222991,40.4555564559115
-79.9064847737383,40.3644824321567,-79.905302564429,40.3648387332827
-79.9055045471339,40.36522023805539,-79.905302564429,40.3648387332827
-79.906825652815,40.4682002443629,-79.9053076544183,40.467317205492
-79.90585643038129,40.4671082460846,-79.9053076544183,40.467317205492
-79.9057616322364,40.4548649253643,-79.90531020925421,40.4554816687424
-79.9059561682181,40.44624786317,-79.90534448686259,40.4460434681278
-79.90586038498729,40.44513450650229,-79.90534448686259,40.4460434681278
-79.90586038498729,40.44513450650229,-79.9053580966305,40.44496496909
-79.9041617266562,40.4720452077044,-79.9054402427875,40.470468052316896
-79.9059766494237,40.46988449728861,-79.9054536126995,40.4695637249259
-79.9057748241335,40.469250721098106,-79.9054536126995,40.4695637249259
-79.9066779279249,40.36488237672921,-79.9055045471339,40.36522023805539
-79.9056938522558,40.3655981181389,-79.9055045471339,40.36522023805539
-79.905978113028,40.363735500839795,-79.9055606292168,40.36327985053789
-79.90665907359458,40.4475910931051,-79.9056128426531,40.4472431025959
-79.9049097590244,40.4485796083928,-79.9056128426531,40.4472431025959
-79.9058331483798,40.46166372730679,-79.90561702925059,40.4622611348407
-79.90561702925059,40.4622611348407,-79.9056391473005,40.46258521848471
-79.90608104067691,40.4583208299579,-79.905653752591,40.4582515735966
-79.90668053241241,40.4449741907613,-79.9056936952729,40.4446419112461
-79.9059794380743,40.3661665806671,-79.9056938522558,40.3655981181389
-79.90685647583992,40.365260456015896,-79.9056938522558,40.3655981181389
-79.9067893405348,40.4666995681378,-79.90570097153959,40.46601273810771
-79.9061161310217,40.4540566666199,-79.90572565975941,40.4545969364556
-79.906256839751,40.4541709662727,-79.9057616322364,40.4548649253643
-79.90768773890109,40.455605877854794,-79.9057616322364,40.4548649253643
-79.906312466671,40.4695645271629,-79.9057748241335,40.469250721098106
-79.90611099450959,40.468913753933,-79.9057748241335,40.469250721098106
-79.89732496895721,40.4260539043825,-79.9057855381904,40.4256091300283
-79.90633362374001,40.4508599618404,-79.9057977681213,40.4506817839582
-79.9074643518693,40.426485182217796,-79.9058066424543,40.4276524662048
-79.9061156165496,40.461269300535896,-79.9058331483798,40.46166372730679
-79.9071846550665,40.4678327305672,-79.90585643038129,40.4671082460846
-79.9063450452116,40.4669152504161,-79.90585643038129,40.4671082460846
-79.90647291100491,40.445337423575,-79.90586038498729,40.44513450650229
-79.90732729838409,40.44669721573421,-79.9059561682181,40.44624786317
-79.9056128426531,40.4472431025959,-79.9059561682181,40.44624786317
-79.90676209685209,40.4703440986819,-79.9059766494237,40.46988449728861
-79.9067621648575,40.3632084275577,-79.90597800763841,40.3620625231475
-79.9062749910691,40.3641097410454,-79.905978113028,40.363735500839795
-79.90607692505559,40.3663669233084,-79.9059794380743,40.3661665806671
-79.9056391473005,40.46258521848471,-79.9060663721046,40.4635567605325
-79.9072421309451,40.36603950622849,-79.90607692505559,40.3663669233084
-79.90645562932559,40.3671532271505,-79.90607692505559,40.3663669233084
-79.9063242991525,40.457651464257495,-79.90608104067691,40.4583208299579
-79.908039780233,40.45867418241861,-79.90608104067691,40.4583208299579
-79.906487356281,40.4685407703669,-79.90611099450959,40.468913753933
-79.9069297358742,40.469388864694096,-79.90611099450959,40.468913753933
-79.90629447747871,40.4610279922481,-79.9061156165496,40.461269300535896
-79.9062951207391,40.454117664767296,-79.9061161310217,40.4540566666199
-79.9058066424543,40.4276524662048,-79.9061603102302,40.426154799510996
-79.90723607172751,40.4545506402331,-79.906256839751,40.4541709662727
-79.9062951207391,40.454117664767296,-79.906256839751,40.4541709662727
-79.9052895666822,40.364389257890295,-79.9062749910691,40.3641097410454
-79.9064847737383,40.3644824321567,-79.9062749910691,40.3641097410454
-79.9066638597822,40.4605252744618,-79.90629447747871,40.4610279922481
-79.90633470959699,40.45406196870079,-79.9062951207391,40.454117664767296
-79.9072370554825,40.470102874268896,-79.906312466671,40.4695645271629
-79.9059766494237,40.46988449728861,-79.906312466671,40.4695645271629
-79.9063320935651,40.4188665217349,-79.90631913622491,40.4186978686701
-79.9071771802229,40.4578354788873,-79.9063242991525,40.457651464257495
-79.9064948822179,40.45718260998861,-79.9063242991525,40.457651464257495
-79.90638846495891,40.41940911651261,-79.9063320935651,40.4188665217349
-79.9073167346514,40.454429526517295,-79.90633470959699,40.45406196870079
-79.9066142429844,40.4536645475995,-79.90633470959699,40.45406196870079
-79.90716569645441,40.467394613488395,-79.9063450452116,40.4669152504161
-79.9067893405348,40.4666995681378,-79.9063450452116,40.4669152504161
-79.9065328856109,40.4196703634154,-79.90638846495891,40.41940911651261
-79.90673543958759,40.4628237111077,-79.9064454750625,40.462157988055296
-79.9069538233115,40.4619087607294,-79.9064454750625,40.462157988055296
-79.9076115222667,40.36680083918221,-79.90645562932559,40.3671532271505
-79.9068443397353,40.3679575349656,-79.90645562932559,40.3671532271505
-79.9059561682181,40.44624786317,-79.90647291100491,40.445337423575
-79.9069855891825,40.4455085649318,-79.90647291100491,40.445337423575
-79.9066779279249,40.36488237672921,-79.9064847737383,40.3644824321567
-79.90702521236571,40.46887533466671,-79.906487356281,40.4685407703669
-79.906825652815,40.4682002443629,-79.906487356281,40.4685407703669
-79.90668428892671,40.4567122889115,-79.9064948822179,40.45718260998861
-79.9065533685423,40.420072415624105,-79.9065328856109,40.4196703634154
-79.9067562833638,40.4207727598716,-79.9065533685423,40.420072415624105
-79.9060663721046,40.4635567605325,-79.90656224259959,40.464229548199
-79.9068923743317,40.45327895939421,-79.9066142429844,40.4536645475995
-79.9068715915682,40.4476617792444,-79.90665907359458,40.4475910931051
-79.9058280802414,40.4490296143103,-79.90665907359458,40.4475910931051
-79.9071879481638,40.4599141117726,-79.9066638597822,40.4605252744618
-79.90685647583992,40.365260456015896,-79.9066779279249,40.36488237672921
-79.90647291100491,40.445337423575,-79.90668053241241,40.4449741907613
-79.9090597003421,40.457281974478896,-79.90668428892671,40.4567122889115
-79.9073410392685,40.4502874517095,-79.9067341317225,40.4500791141315
-79.90633362374001,40.4508599618404,-79.9067341317225,40.4500791141315
-79.9068246455548,40.4630311139548,-79.90673543958759,40.4628237111077
-79.90738013450621,40.3640007599518,-79.9067621648575,40.3632084275577
-79.90656224259959,40.464229548199,-79.9067861274298,40.4645330836677
-79.9062749910691,40.3641097410454,-79.9068134124989,40.3640665595145
-79.9075381812718,40.3649967290306,-79.9068134124989,40.3640665595145
-79.90687045962741,40.463132700526295,-79.9068246455548,40.4630311139548
-79.9071846550665,40.4678327305672,-79.906825652815,40.4682002443629
-79.9072198653849,40.46842765474921,-79.906825652815,40.4682002443629
-79.9067562833638,40.4207727598716,-79.9068353713426,40.4214346571439
-79.9079858535238,40.3676041239398,-79.9068443397353,40.3679575349656
-79.90707909972821,40.3684437270218,-79.9068443397353,40.3679575349656
-79.9072421309451,40.36603950622849,-79.90685647583992,40.365260456015896
-79.9075381812718,40.3649967290306,-79.90685647583992,40.365260456015896
-79.9069278362645,40.4632599249119,-79.90687045962741,40.463132700526295
-79.9077998086709,40.4479717189991,-79.9068715915682,40.4476617792444
-79.90723383645779,40.4613487109661,-79.9068765086787,40.461430288329396
-79.9069325711916,40.4532217662417,-79.9068923743317,40.45327895939421
-79.9079380672222,40.453672229524,-79.9068923743317,40.45327895939421
-79.9073985047474,40.463672794190394,-79.9069278362645,40.4632599249119
-79.90702521236571,40.46887533466671,-79.9069297358742,40.469388864694096
-79.9069770652535,40.4531594841295,-79.9069325711916,40.4532217662417
-79.9057855381904,40.4256091300283,-79.9069422837772,40.4255471916429
-79.9068134124989,40.3640665595145,-79.9069437928332,40.3640604332827
-79.90668053241241,40.4449741907613,-79.906950675666,40.4445009879705
-79.9074330950092,40.4630455361262,-79.9069538233115,40.4619087607294
-79.9074211791676,40.4617407828702,-79.9069538233115,40.4619087607294
-79.9072624693692,40.4527616066709,-79.9069770652535,40.4531594841295
-79.9080128259159,40.4535549604361,-79.9069770652535,40.4531594841295
-79.90749687912,40.44567835707071,-79.9069855891825,40.4455085649318
-79.907562317872,40.444479702637,-79.9069855891825,40.4455085649318
-79.9067341317225,40.4500791141315,-79.9070007384118,40.4495508898314
-79.9057328738577,40.4501836002978,-79.9070007384118,40.4495508898314
-79.9067861274298,40.4645330836677,-79.90702171246441,40.464853031949296
-79.9070007384118,40.4495508898314,-79.90706041533741,40.4494360827616
-79.90776233913441,40.4496654696435,-79.90706041533741,40.4494360827616
-79.9072172035132,40.368729014619,-79.90707909972821,40.3684437270218
-79.9077893596162,40.45204095017,-79.90711899917109,40.4518158647453
-79.90734704078541,40.4573723013264,-79.9071771802229,40.4578354788873
-79.90843297108421,40.458141190118,-79.9071771802229,40.4578354788873
-79.91015271919692,40.4669835996825,-79.9071846550665,40.4678327305672
-79.9075799772085,40.4608332471331,-79.9071879481638,40.4599141117726
-79.908039780233,40.45867418241861,-79.9071879481638,40.4599141117726
-79.90734704078541,40.4573723013264,-79.90720079193791,40.4573374471909
-79.90774529230909,40.461210971019504,-79.90723383645779,40.4613487109661
-79.9074211791676,40.4617407828702,-79.90723383645779,40.4613487109661
-79.908273675908,40.45494592337821,-79.90723607172751,40.4545506402331
-79.9073167346514,40.454429526517295,-79.90723607172751,40.4545506402331
-79.9076115222667,40.36680083918221,-79.9072421309451,40.36603950622849
-79.90783017322521,40.365863592415295,-79.9072421309451,40.36603950622849
-79.9075626191991,40.4523547725223,-79.9072624693692,40.4527616066709
-79.90837303164079,40.4548361556552,-79.9073167346514,40.454429526517295
-79.9077935443445,40.4468489700954,-79.90732729838409,40.44669721573421
-79.9068715915682,40.4476617792444,-79.90732729838409,40.44669721573421
-79.9087614683707,40.457692980390895,-79.90734704078541,40.4573723013264
-79.90807985556191,40.3648445047871,-79.90738013450621,40.3640007599518
-79.9077315461791,40.4639694747478,-79.9073985047474,40.463672794190394
-79.9076347131077,40.463512604809104,-79.9073985047474,40.463672794190394
-79.9077315461791,40.4639694747478,-79.9074175172716,40.4641828156864
-79.90706041533741,40.4494360827616,-79.9074200228735,40.448739484975796
-79.9088615338817,40.449238219222,-79.9074200228735,40.448739484975796
-79.907922202635,40.461599889331204,-79.9074211791676,40.4617407828702
-79.9080542042008,40.4632376948913,-79.9074211791676,40.4617407828702
-79.9076347131077,40.463512604809104,-79.9074330950092,40.4630455361262
-79.9124616439412,40.4265436156032,-79.9074643518693,40.426485182217796
-79.9081808766056,40.44452015208179,-79.90749687912,40.44567835707071
-79.9078379225504,40.4457925477221,-79.90749687912,40.44567835707071
-79.9083499919591,40.3657152943894,-79.9075381812718,40.3649967290306
-79.90807985556191,40.3648445047871,-79.9075381812718,40.3649967290306
-79.90702171246441,40.464853031949296,-79.9075609134806,40.465595509549
-79.9077893596162,40.45204095017,-79.9075626191991,40.4523547725223
-79.9099031519106,40.4531446693679,-79.9075626191991,40.4523547725223
-79.9077935443445,40.4468489700954,-79.90756313624141,40.4473425416508
-79.90905309727759,40.460261900247396,-79.9075799772085,40.4608332471331
-79.90774529230909,40.461210971019504,-79.9075799772085,40.4608332471331
-79.90787186423199,40.36393038410621,-79.9076108229456,40.3626795293464
-79.9077956303503,40.3671840472115,-79.9076115222667,40.36680083918221
-79.90838784096591,40.3665626244301,-79.9076115222667,40.36680083918221
-79.9080542042008,40.4632376948913,-79.9076347131077,40.463512604809104
-79.908273675908,40.45494592337821,-79.90768773890109,40.455605877854794
-79.9098280243262,40.4564390723004,-79.90768773890109,40.455605877854794
-79.9082067141272,40.3700409360863,-79.9077160609124,40.3701430695169
-79.90850089012409,40.451067315915296,-79.9077179792123,40.4507927665299
-79.90803407786859,40.4642394380108,-79.9077315461791,40.4639694747478
-79.9085319763477,40.4634288433359,-79.9077315461791,40.4639694747478
-79.9094124345616,40.4606643999711,-79.90774529230909,40.461210971019504
-79.907922202635,40.461599889331204,-79.90774529230909,40.461210971019504
-79.9084027274748,40.36999096674271,-79.9077686130127,40.3686979438136
-79.90819172553991,40.4514869349057,-79.9077893596162,40.45204095017
-79.90827897391459,40.4470104890776,-79.9077935443445,40.4468489700954
-79.9079858535238,40.3676041239398,-79.9077956303503,40.3671840472115
-79.90873269181509,40.3669347598683,-79.9077956303503,40.3671840472115
-79.90923626269509,40.4484532094367,-79.9077998086709,40.4479717189991
-79.9074200228735,40.448739484975796,-79.9077998086709,40.4479717189991
-79.9083499919591,40.3657152943894,-79.90783017322521,40.365863592415295
-79.90838784096591,40.3665626244301,-79.90783017322521,40.365863592415295
-79.90732729838409,40.44669721573421,-79.9078379225504,40.4457925477221
-79.9087424115008,40.4460916826649,-79.9078379225504,40.4457925477221
-79.90496563294029,40.4842618022638,-79.9078463338854,40.484269090485
-79.91126730473479,40.486181832421714,-79.9078463338854,40.484269090485
-79.9084525061506,40.3650618386501,-79.90787186423199,40.36393038410621
-79.90869296819879,40.4613787912071,-79.907922202635,40.461599889331204
-79.90820885491209,40.4622305357359,-79.907922202635,40.461599889331204
-79.9075609134806,40.465595509549,-79.90792775386909,40.4661019096927
-79.9090389708976,40.454092885570795,-79.9079380672222,40.453672229524
-79.9080128259159,40.4535549604361,-79.9079380672222,40.453672229524
-79.90894876450929,40.367360964971,-79.9079858535238,40.3676041239398
-79.9091367882878,40.453982772909896,-79.9080128259159,40.4535549604361
-79.9083330453474,40.4645103246718,-79.90803407786859,40.4642394380108
-79.9088377998829,40.4636992952926,-79.90803407786859,40.4642394380108
-79.9077998086709,40.4479717189991,-79.90803863504959,40.44748845868371
-79.9089864135062,40.447791846545,-79.90803863504959,40.44748845868371
-79.9086911774651,40.458815273460296,-79.908039780233,40.45867418241861
-79.9085219142274,40.4629026681347,-79.9080542042008,40.4632376948913
-79.9084525061506,40.3650618386501,-79.90807985556191,40.3648445047871
-79.9086002588946,40.369204439705,-79.90811967200891,40.3681688116641
-79.90792775386909,40.4661019096927,-79.9081758173952,40.4664334717211
-79.91038045168379,40.4526300043459,-79.90819172553991,40.4514869349057
-79.9084027274748,40.36999096674271,-79.9082067141272,40.3700409360863
-79.9085219142274,40.4629026681347,-79.90820885491209,40.4622305357359
-79.90913586119021,40.461948768457496,-79.90820885491209,40.4622305357359
-79.9074175172716,40.4641828156864,-79.90821533088821,40.4654799031418
-79.90942831065009,40.4553848429264,-79.908273675908,40.45494592337821
-79.90837303164079,40.4548361556552,-79.908273675908,40.45494592337821
-79.90837303164079,40.4548361556552,-79.908273675908,40.45494592337821
-79.90836293829841,40.4732893989324,-79.9082751832002,40.4742161006875
-79.90803863504959,40.44748845868371,-79.90827897391459,40.4470104890776
-79.9098680121174,40.4475434380627,-79.90827897391459,40.4470104890776
-79.9106745877391,40.45878233107271,-79.9082947972864,40.4583306568065
-79.90843297108421,40.458141190118,-79.9082947972864,40.4583306568065
-79.9077179792123,40.4507927665299,-79.9083200991945,40.4498262392166
-79.9085803190499,40.464780630892704,-79.9083330453474,40.4645103246718
-79.9091462720217,40.4639722338062,-79.9083330453474,40.4645103246718
-79.90888369398459,40.3655662190238,-79.9083499919591,40.3657152943894
-79.90921053577641,40.3667786623194,-79.9083499919591,40.3657152943894
-79.9095051172226,40.455268939068496,-79.90837303164079,40.4548361556552
-79.9090389708976,40.454092885570795,-79.90837303164079,40.4548361556552
-79.90873269181509,40.3669347598683,-79.90838784096591,40.3665626244301
-79.9089026653005,40.3698515337874,-79.9084027274748,40.36999096674271
-79.9087614683707,40.457692980390895,-79.90843297108421,40.458141190118
-79.90888369398459,40.3655662190238,-79.9084525061506,40.3650618386501
-79.90819172553991,40.4514869349057,-79.90850089012409,40.451067315915296
-79.9092693300894,40.4513668427145,-79.90850089012409,40.451067315915296
-79.90827897391459,40.4470104890776,-79.9085092126003,40.4465539028445
-79.90973469047529,40.4469716248876,-79.9085092126003,40.4465539028445
-79.90885683577241,40.4631789745458,-79.9085219142274,40.4629026681347
-79.90948092700941,40.462256117984,-79.9085219142274,40.4629026681347
-79.9088377998829,40.4636992952926,-79.9085319763477,40.4634288433359
-79.9088810877297,40.4632005682105,-79.9085319763477,40.4634288433359
-79.9100813246583,40.4648249285169,-79.9085354360903,40.4658212711021
-79.90858764249771,40.4652621261188,-79.9085803190499,40.464780630892704
-79.90944462343509,40.4642378096356,-79.9085803190499,40.464780630892704
-79.9097401366938,40.46451287599,-79.90858764249771,40.4652621261188
-79.9089026653005,40.3698515337874,-79.9086002588946,40.369204439705
-79.90874113231999,40.4673910089661,-79.908622020827,40.4702810699454
-79.91603030038921,40.4670161352679,-79.908622020827,40.4702810699454
-79.90940697185779,40.3697084125341,-79.9086305410675,40.368090956709
-79.9094839403053,40.364775856745894,-79.9086692838235,40.363505007056396
-79.9096533095932,40.363191291845204,-79.9086692838235,40.363505007056396
-79.9088750256873,40.458854783629604,-79.9086911774651,40.458815273460296
-79.9089557008475,40.4617734644023,-79.90869296819879,40.4613787912071
-79.9092837082993,40.461205153879106,-79.90869296819879,40.4613787912071
-79.90921053577641,40.3667786623194,-79.90873269181509,40.3669347598683
-79.90894876450929,40.367360964971,-79.90873269181509,40.3669347598683
-79.9081758173952,40.4664334717211,-79.90874113231999,40.4673910089661
-79.9114348931064,40.4469775091668,-79.9087424115008,40.4460916826649
-79.9085092126003,40.4465539028445,-79.9087424115008,40.4460916826649
-79.9090597003421,40.457281974478896,-79.9087614683707,40.457692980390895
-79.9082751832002,40.4742161006875,-79.9087922852892,40.4735385661918
-79.9093360897993,40.376894676543294,-79.9088121740506,40.3766788462991
-79.9094995558267,40.4372637107319,-79.9088371407463,40.436593502262895
-79.9091462720217,40.4639722338062,-79.9088377998829,40.4636992952926
-79.9091813777968,40.4634686668903,-79.9088377998829,40.4636992952926
-79.9088810877297,40.4632005682105,-79.90885683577241,40.4631789745458
-79.90979187130529,40.4625362154165,-79.90885683577241,40.4631789745458
-79.9091000263169,40.4589056485389,-79.9088750256873,40.458854783629604
-79.9091813777968,40.4634686668903,-79.9088810877297,40.4632005682105
-79.9097652558367,40.3666832491329,-79.90888369398459,40.3655662190238
-79.90940697185779,40.3697084125341,-79.9089026653005,40.3698515337874
-79.9088371407463,40.436593502262895,-79.90891387202129,40.4362016992503
-79.9094905512561,40.3687391195003,-79.90894876450929,40.367360964971
-79.90913586119021,40.461948768457496,-79.9089557008475,40.4617734644023
-79.9085354360903,40.4658212711021,-79.90896268184551,40.4662946671446
-79.9091367882878,40.453982772909896,-79.9090389708976,40.454092885570795
-79.91023853539359,40.4545478459726,-79.9090389708976,40.454092885570795
-79.9091367882878,40.453982772909896,-79.9090389708976,40.454092885570795
-79.9094124345616,40.4606643999711,-79.90905309727759,40.460261900247396
-79.9099150507192,40.459142498215,-79.90905309727759,40.460261900247396
-79.9095472652886,40.4566913261045,-79.9090597003421,40.457281974478896
-79.9108658870709,40.4579511508779,-79.9090597003421,40.457281974478896
-79.90850089012409,40.451067315915296,-79.90907222048341,40.4502770371869
-79.9123497131976,40.3698155897587,-79.9090740484353,40.3703696106367
-79.90922961358909,40.4589372523054,-79.9091000263169,40.4589056485389
-79.90948092700941,40.462256117984,-79.90913586119021,40.461948768457496
-79.91031460743159,40.4544354073206,-79.9091367882878,40.453982772909896
-79.90966276574329,40.4534110425143,-79.9091367882878,40.453982772909896
-79.90944462343509,40.4642378096356,-79.9091462720217,40.4639722338062
-79.9094945982622,40.4637495811422,-79.9091462720217,40.4639722338062
-79.9104494350837,40.4651496059753,-79.90914651176509,40.466000864716
-79.91013036846729,40.46283467547271,-79.9091813777968,40.4634686668903
-79.9094945982622,40.4637495811422,-79.9091813777968,40.4634686668903
-79.9097652558367,40.3666832491329,-79.90921053577641,40.3667786623194
-79.91015271919692,40.4669835996825,-79.90921778648021,40.4697987827528
-79.9095462951369,40.45902735386571,-79.90922961358909,40.4589372523054
-79.9101581413421,40.44876093293721,-79.90923626269509,40.4484532094367
-79.9098680121174,40.4475434380627,-79.90923626269509,40.4484532094367
-79.9098675169775,40.4516109410752,-79.9092693300894,40.4513668427145
-79.9098551833273,40.4507767876057,-79.9092693300894,40.4513668427145
-79.9097885048062,40.46105603068821,-79.9092837082993,40.461205153879106
-79.909947916692,40.4619365158082,-79.9092837082993,40.461205153879106
-79.91309832086341,40.4305798362308,-79.90931222045,40.43091107822779
-79.9082845522169,40.3782391011706,-79.9093360897993,40.376894676543294
-79.9097890509182,40.377099025159104,-79.9093360897993,40.376894676543294
-79.90907222048341,40.4502770371869,-79.90938592199458,40.4498426360272
-79.90989617610771,40.3695702056697,-79.90940697185779,40.3697084125341
-79.9096476454338,40.4711807308209,-79.90940919756909,40.470513234662796
-79.9097885048062,40.46105603068821,-79.9094124345616,40.4606643999711
-79.9095051172226,40.455268939068496,-79.90942831065009,40.4553848429264
-79.9105042194788,40.455793819837396,-79.90942831065009,40.4553848429264
-79.9097401366938,40.46451287599,-79.90944462343509,40.4642378096356
-79.9097882788889,40.4640095796909,-79.90944462343509,40.4642378096356
-79.90979187130529,40.4625362154165,-79.90948092700941,40.462256117984
-79.909947916692,40.4619365158082,-79.90948092700941,40.462256117984
-79.90996575637209,40.3655301876307,-79.9094839403053,40.364775856745894
-79.90989617610771,40.3695702056697,-79.9094905512561,40.3687391195003
-79.9104550894552,40.463123867319005,-79.9094945982622,40.4637495811422
-79.9097882788889,40.4640095796909,-79.9094945982622,40.4637495811422
-79.9111824129448,40.4377727600301,-79.9094995558267,40.4372637107319
-79.910603085018,40.4556987153397,-79.9095051172226,40.455268939068496
-79.9099150507192,40.459142498215,-79.9095462951369,40.45902735386571
-79.9098280243262,40.4564390723004,-79.9095472652886,40.4566913261045
-79.9107483638739,40.4584203066454,-79.9095714359371,40.4582204918065
-79.9099387074809,40.3646002801631,-79.9096106390195,40.3640932869859
-79.90977132689191,40.4357260474874,-79.909633271863,40.4352300895102
-79.9087922852892,40.4735385661918,-79.9096476454338,40.4711807308209
-79.9103890383817,40.3644263288585,-79.9096533095932,40.363191291845204
-79.9107854583955,40.3628619245666,-79.9096533095932,40.363191291845204
-79.9118895187654,40.454462076016895,-79.90966276574329,40.4534110425143
-79.9099031519106,40.4531446693679,-79.90966276574329,40.4534110425143
-79.9102048917259,40.468331673550786,-79.9097047463579,40.4688942972885
-79.9104473560542,40.46572995377829,-79.909707030205,40.4662293655852
-79.91000579192371,40.4666476675386,-79.909707030205,40.4662293655852
-79.91009769728159,40.464283870970995,-79.9097401366938,40.46451287599
-79.9100813246583,40.4648249285169,-79.9097401366938,40.46451287599
-79.9100914166642,40.367178555542004,-79.9097652558367,40.3666832491329
-79.91030000223009,40.366622787766,-79.9097652558367,40.3666832491329
-79.9136432677344,40.436200201973904,-79.90977132689191,40.4357260474874
-79.90891387202129,40.4362016992503,-79.90977132689191,40.4357260474874
-79.9107386380143,40.463376158679296,-79.9097882788889,40.4640095796909
-79.90989724827091,40.46410605836439,-79.9097882788889,40.4640095796909
-79.9110360584627,40.4607658564334,-79.9097885048062,40.46105603068821
-79.91042710710009,40.461619172681395,-79.9097885048062,40.46105603068821
-79.9089920498938,40.3781568548862,-79.9097890509182,40.377099025159104
-79.91008708845192,40.3772785177884,-79.9097890509182,40.377099025159104
-79.91074797242591,40.4619143561532,-79.90979187130529,40.4625362154165
-79.91013036846729,40.46283467547271,-79.90979187130529,40.4625362154165
-79.9108469811099,40.434632640733795,-79.9098069246603,40.4336809463846
-79.9100560753403,40.436777093205706,-79.9098094661336,40.437310272894
-79.9105042194788,40.455793819837396,-79.9098280243262,40.4564390723004
-79.9108015552012,40.44785093831151,-79.9098680121174,40.4475434380627
-79.9124616439412,40.4265436156032,-79.9098918688514,40.4265142660825
-79.9106347001112,40.3693561952485,-79.90989617610771,40.3695702056697
-79.91002905864549,40.464222982925,-79.90989724827091,40.46410605836439
-79.91038045168379,40.4526300043459,-79.9099031519106,40.4531446693679
-79.9105418585389,40.4593380068179,-79.9099150507192,40.459142498215
-79.9104855202166,40.365408481702396,-79.9099387074809,40.3646002801631
-79.9094839403053,40.364775856745894,-79.9099387074809,40.3646002801631
