"from.x","from.y","to.x","to.y","speed"
-79.9579610956355,40.4651823191294,-79.9566780260826,40.4654002285792,22.1279381443299
-80.0041140549738,40.4422129563758,-80.0030963247696,40.4424896293097,12.3591089108911
-79.9615272177539,40.4358364117414,-79.9593160086486,40.4358830864423,24.074756097561
-79.9950846969213,40.4340592584893,-79.975451887022,40.4358814204196,56.1191519434629
-79.9313115194314,40.4289075869972,-79.9265064045837,40.4279535385354,50.602787456446
-80.0273293518876,40.4301995589353,-80.0242829714115,40.4291029347163,38.0875179856115
-80.0088605316052,40.443386560661,-80.0062755351174,40.4434133763627,35.2860317460317
-80.0033718183344,40.4705065062809,-80.0054039972957,40.4741087238741,56.8460573476703
-79.9935120093967,40.4393249196003,-79.9915320209725,40.4404391281538,43.0754314720812
-79.9967945383682,40.4540789407027,-79.994451373618,40.45483488248,54.1778921568627
-80.0068155470256,40.4486238853136,-80.0040286394832,40.4491018032409,48.0570408163265
-79.994033231545,40.3797725121875,-79.9928810581136,40.3786370809244,34.310974025974
-79.9959525089591,40.3822310530178,-79.9950613491877,40.3823463799154,29.0604026845638
-79.9974483108745,40.3953454957625,-79.9972991530441,40.3944819507148,32.1400387596899
-79.9371556186231,40.48842923155,-79.9364899634275,40.4886546203303,32.249756097561
-80.0096847882152,40.4139636773791,-80.0069334685479,40.411972855867,17.4314705882353
-79.9956981025702,40.4342580217106,-79.9944787458684,40.4361386820739,40.4660913705584
-79.9564077994022,40.4351240791047,-79.9559382017702,40.4349670067122,19.3433333333333
-79.9064454750625,40.4621579880553,-79.9045066779035,40.4631772233954,27.0201069518717
-80.003962049183,40.432164496017,-80.0016356882526,40.4310047498777,23.6156647398844
-80.0297918986936,40.4451540593758,-80.0246823277918,40.4427737351423,32.0471282051282
-79.9227225155921,40.4606559341915,-79.9208303232947,40.4598057873675,18.3957894736842
-79.9081917255399,40.4514869349057,-79.90633362374,40.4508599618404,22.1521428571429
-80.0286385077037,40.4299818770868,-80.0313992431517,40.4254968575055,36.8376763485477
-79.9959525089591,40.3822310530178,-79.9997307235887,40.3807447223128,20.5050617283951
-80.0402300453513,40.4752602082892,-80.0430767604775,40.4788616713903,36.5616806722689
-80.0067515173083,40.4408418211718,-80.0057367068331,40.4411376831204,14.0348837209302
-79.9706857360367,40.4592223983745,-79.9692683472242,40.4601879300044,27.1308733624454
-80.0021496442316,40.4427416558446,-80.001204476475,40.44298540556,7.02686746987952
-79.9713670515473,40.459794711228,-79.9710247909783,40.4595026543043,9.23461538461538
-79.9227225155921,40.4606559341915,-79.9208303232947,40.4598057873675,15.3678082191781
-79.895162141258,40.4471325111818,-79.8939641859437,40.4467438997783,25.8087214611872
-79.9949588752294,40.4421572580961,-79.9938644319296,40.4438255489674,13.4354193548387
-79.9920515017368,40.4379707143341,-79.9910380719666,40.437930049429,13.783724137931
-79.9195314199195,40.4259604940957,-79.9196062036864,40.4257772048927,25.5125675675676
-79.9786844801315,40.3969661650849,-79.9781091313297,40.3969697844693,29.9039436619718
-79.9926875889815,40.4531861602506,-79.9913944813615,40.4541873168418,20.2174603174603
-80.0067515173083,40.4408418211718,-80.0057367068331,40.4411376831204,7.50806201550388
-79.9327058124292,40.4455023138771,-79.9315453516945,40.4455978473906,21.5842857142857
-79.9712749696591,40.4598569651379,-79.9699490292631,40.4607719970544,8.775
-79.9541690711869,40.4622434599612,-79.9528271869621,40.4636423840418,26.3065789473684
-80.0083407450601,40.4392119873579,-80.0008965479285,40.4364275526204,36.256746031746
-80.0263769229602,40.4310828697937,-80.0282000949053,40.4309920091858,27.7065942028986
-80.0301981535007,40.4274028797985,-80.0293313319559,40.4288350771519,37.2448198198198
-80.0282041299434,40.4326964587646,-80.0279597942606,40.4323757968184,38.3214814814815
-79.9313115194314,40.4289075869972,-79.9265064045837,40.4279535385354,23.6723711340206
-79.9296204602831,40.4281248270879,-79.9287982360223,40.4280124307563,23.1237988826816
-79.9269333026423,40.4269047618018,-79.927907282891,40.427622886212,23.2411801242236
-80.008085935068,40.4403911695669,-80.0067515173083,40.4408418211718,37.0556626506024
-80.008085935068,40.4403911695669,-80.0067515173083,40.4408418211718,24.5183720930233
