"from.x","from.y","to.x","to.y","speed"
-79.9786844801315,40.3969661650849,-79.9781091313297,40.3969697844693,36.9344
-80.0038716728955,40.4470597159217,-80.002760387476,40.4441122731106,11.3135087719298
-80.0045265038133,40.4491368209507,-80.0025581772866,40.4494869449858,14.3312087912088
-80.0048978138933,40.4503119386,-80.0029523507111,40.4507018675502,20.77
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,13.0845
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,17.8259036144578
-79.919359125803,40.4380405984466,-79.9177262284597,40.4380394072182,16.8400961538462
-79.9712749696591,40.4598569651379,-79.9699490292631,40.4607719970544,25.9247058823529
-80.026833922084,40.4498853939126,-80.0188427507767,40.4487508570802,16.6142957746479
-80.014018286902,40.4524050903823,-80.0148735783093,40.4522532928302,13.3738095238095
-79.9202701024264,40.4120259479582,-79.9197386035871,40.4116284054559,41.3044285714286
-80.0101932577667,40.4394384197127,-80.0096082484446,40.4397568003251,33.019649122807
-79.9585031032464,40.4315923489134,-79.9561660988133,40.4288591298682,48.9180740740741
-79.897445970603,40.4259951014493,-79.8965606534151,40.4260391502265,51.2419217081851
-80.009642218588,40.4458002787287,-80.0068155470256,40.4486238853136,36.95624
-80.0059759658937,40.4823586583765,-80.0079411571393,40.4831475146918,57.4781640625
-79.9910359219339,40.4441669287632,-79.9927098301159,40.4414098558353,48.9040350877193
-80.009642218588,40.4458002787287,-80.0068155470256,40.4486238853136,23.9636363636364
-80.0009806667301,40.4496740242238,-79.9977090760507,40.4507438912946,53.3667741935484
-80.0096847882152,40.4139636773791,-80.0069334685479,40.411972855867,35.1085882352941
-79.994345449673,40.4508737849517,-79.992594276606,40.4555879483839,36.2845267489712
-79.9929472209117,40.4552404355382,-79.9923099456391,40.4554095797534,23.3084051724138
-79.9078463338854,40.484269090485,-79.9107570017796,40.4855758818875,23.9131794871795
-79.9371556186231,40.48842923155,-79.9364899634275,40.4886546203303,31.9999411764706
-80.0096847882152,40.4139636773791,-80.0069334685479,40.411972855867,15.6893670886076
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,15.0196052631579
-79.9564077994022,40.4351240791047,-79.9559382017702,40.4349670067122,14.7224836601307
-79.9359242542782,40.399866277981,-79.9348708627099,40.3931345795683,35.8057692307692
-79.9564082166558,40.4174687290481,-79.9555233801388,40.4110243253521,39.2117874396135
-79.9345972725653,40.4581190230101,-79.9338189014452,40.4583514241283,19.1109016393443
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,21.0684831460674
-79.9040674261812,40.458007251718,-79.9014791839787,40.457554433013,16.5280769230769
-80.0269655597472,40.4442952243475,-80.0273099026248,40.4438756088457,14.0785987261147
-80.0067515173083,40.4408418211718,-80.0057367068331,40.4411376831204,17.5195
-79.9938644319296,40.4438255489674,-79.9793887794441,40.4516364037542,14.7859210526316
-80.0021496442316,40.4427416558446,-80.001204476475,40.44298540556,6.93765957446809
-79.919359125803,40.4380405984466,-79.9177262284597,40.4380394072182,17.5095327102804
-79.9130828733393,40.4380276555525,-79.9114746951869,40.4380127850891,18.5595575221239
-79.9885734086844,40.4287024904679,-79.9875177884176,40.4287261132372,10.6145
-79.9886430349599,40.4300293772109,-79.987535748169,40.4300532287352,19.3190540540541
-79.9271466671276,40.4196076395184,-79.9259155613696,40.4173890459494,23.2222764227642
-80.0038716728955,40.4470597159217,-80.002760387476,40.4441122731106,23.6821428571429
-80.0036758059675,40.4529634141981,-80.0026157622243,40.453148489408,16.8735185185185
-80.0430767604775,40.4788616713903,-80.0483759571475,40.4771248893655,28.8833193277311
-79.9944194541772,40.4463348640889,-79.9923098235013,40.4476347189048,24.9484090909091
-79.9208303232947,40.4598057873675,-79.9220714798566,40.4591934932994,18.2601369863014
-79.9672138150534,40.4626735671717,-79.9650672892723,40.4639911955612,11.5596296296296
-79.9377041981304,40.4882355937109,-79.9371556186231,40.48842923155,31.7740740740741
-79.9712749696591,40.4598569651379,-79.9699490292631,40.4607719970544,7.79588235294118
-80.0046754462284,40.4434580775322,-80.0036701762343,40.4437230789619,9.59418181818182
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,32.0730463576159
-80.0083407450601,40.4392119873579,-80.0008965479285,40.4364275526204,35.6595544554455
-79.9321239011022,40.4294067440185,-79.9399628672101,40.4290539909475,21.70075
-79.9279089232774,40.4276216274133,-79.9271052926905,40.4279722016031,30.093309352518
-79.9288416746472,40.4282945683593,-79.9309885907971,40.4284244896935,22.8498113207547
